NODE_ID,NODE_TYPE,NODE_NAME,LAT,LOGI
4050025500,104,흘천4교동측,33.48251321,126.4867185
4050025600,101,흘천4교서측,33.4825178,126.4865444
4050025700,101,추자도수산물직매장,33.48255546,126.4715276
4050025800,101,노형꿈틀작은도서관,33.48256434,126.4733669
4050025900,101,한국주택금융공사,33.48256971,126.4847886
4050026000,101,IBK기업은행,33.48262502,126.482839
4050026100,101,어린이공원제11호,33.48265112,126.4817815
4050026200,101,우인펜션민박,33.48295262,126.472039
4050026300,101,구산마을입구,33.48315824,126.537684
4050026400,101,노랑병아리어린이집,33.48327143,126.4707261
4050026500,101,행복한교회,33.48332246,126.4743033
4050026600,101,노형영진2차아파트,33.48334449,126.4725332
4050026700,101,노형성당,33.48341624,126.4689951
4050026800,101,다예어린이집,33.4834592,126.5014857
4050026900,101,현이빌,33.48347999,126.4997322
4050027000,101,제주여자중학교,33.48352902,126.5390887
4050027100,101,신제주초등학교,33.48357777,126.4971103
4050027200,101,전도상회,33.48366221,126.4702926
4050027300,101,노랑병아리어린이집,33.48366846,126.471244
4050027400,101,빨간망토어린이집,33.48367993,126.4930973
4050027500,101,세방아파트,33.48368121,126.4738979
4050027600,101,아이웰썬랜드,33.48376746,126.4898957
4050027601,101,노형동952,33.48386058,126.4863366
4050027602,101,연동333,33.48379268,126.4891612
4050027700,101,나눔놀이방,33.48391499,126.475056
4050027900,101,노형e편한세상아파트,33.48404246,126.4698685
4050028000,101,노랑병아리어린이집,33.48404412,126.4717165
4050028100,101,부영아파트,33.48408621,126.4343312
4050028200,101,한양아파트,33.48409668,126.4734275
4050028300,101,공립밝은뜨락어린이집,33.48420827,126.4309212
4050028400,101,나눔놀이방,33.48428505,126.4746319
4050028500,101,노형초등학교,33.4844223,126.4757123
